DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급
2025-06-16,20kg상자,"131,500",280,"1,841,000",안동도매시장,안동청과,사과,미얀마,충북,영동군,5등
2025-06-16,20kg상자,"121,300",280,"1,698,200",안동도매시장,안동농협(공),사과,미얀마,경상남도,함양군,4등
2025-06-16,20kg상자,"120,000",280,"1,680,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,군위군,특
2025-06-16,20kg상자,"113,886",280,"1,594,400",안동도매시장,안동농협(공),사과,미얀마,경북,문경시,6등
2025-06-16,20kg상자,"102,193",280,"1,430,700",안동도매시장,안동농협(공),사과,미얀마,경북,영천시,상
2025-06-16,20kg상자,"78,050",280,"1,092,700",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,8등
2025-06-16,20kg상자,"76,900",280,"1,076,600",안동도매시장,안동농협(공),사과,후지,경상북도,포항시,.
2025-06-16,20kg상자,"36,929",280,"517,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,포항시,상
2025-06-16,20kg상자,"140,446",260,"1,825,800",안동도매시장,안동청과,사과,미얀마,경북,봉화군,7등
2025-06-16,20kg상자,"133,023",260,"1,729,300",안동도매시장,안동농협(공),사과,기타사과,강원,삼척시,특
2025-06-16,20kg상자,"118,608",260,"1,541,900",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,7등
2025-06-16,20kg상자,"111,000",260,"1,443,000",안동도매시장,안동청과,사과,미얀마,경북,김천시,6등
2025-06-16,20kg상자,"103,954",260,"1,351,400",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,8등
2025-06-16,20kg상자,"66,508",260,"864,600",안동도매시장,안동청과,사과,미얀마,경북,영덕군,8등
2025-06-16,20kg상자,"46,600",260,"605,800",안동도매시장,안동농협(공),사과,미얀마,경상북도,예천군,보통
2025-06-16,20kg상자,"35,769",260,"465,000",안동도매시장,안동농협(공),사과,미얀마,전라남도,장성군,상
2025-06-16,20kg상자,"119,767",240,"1,437,200",안동도매시장,안동청과,사과,미얀마,강원,양구군,상
2025-06-16,20kg상자,"108,267",240,"1,299,200",안동도매시장,안동농협(공),사과,미얀마,경상북도,예천군,상
2025-06-16,20kg상자,"96,100",240,"1,153,200",안동도매시장,안동농협(공),사과,기타사과,강원,삼척시,상
2025-06-16,20kg상자,"86,508",240,"1,038,100",안동도매시장,안동청과,사과,미얀마,경북,영주시,8등
2025-06-16,20kg상자,"145,600",220,"1,601,600",안동도매시장,안동청과,사과,미얀마,경북,영양군,5등
2025-06-16,20kg상자,"144,900",220,"1,593,900",안동도매시장,안동농협(공),사과,미얀마,강원도,평창군,특
2025-06-16,20kg상자,"97,145",220,"1,068,600",안동도매시장,안동청과,사과,미얀마,경북,봉화군,등외
2025-06-16,20kg상자,"159,500",200,"1,595,000",안동도매시장,안동농협(공),사과,미얀마,강원도,평창군,4등
2025-06-16,20kg상자,"128,900",200,"1,289,000",안동도매시장,안동청과,사과,미얀마,충북,영동군,6등
2025-06-16,20kg상자,"119,090",200,"1,190,900",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,8등
2025-06-16,20kg상자,"118,900",200,"1,189,000",안동도매시장,안동농협(공),사과,미얀마,경남,거창군,6등
2025-06-16,20kg상자,"113,000",200,"1,130,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,군위군,6등
2025-06-16,20kg상자,"104,680",200,"1,046,800",안동도매시장,안동농협(공),사과,기타사과,경북,영천시,상
2025-06-16,20kg상자,"99,900",200,"999,000",안동도매시장,안동청과,사과,미얀마,강원,양구군,보통
2025-06-16,20kg상자,"99,150",200,"991,500",안동도매시장,안동농협(공),사과,미얀마,강원도,정선군,4등
2025-06-16,20kg상자,"87,760",200,"877,600",안동도매시장,안동청과,사과,피덱스,경북,포항시,상
2025-06-16,20kg상자,"75,050",200,"750,500",안동도매시장,안동농협(공),사과,미얀마,강원도,정선군,7등
2025-06-16,20kg상자,"159,000",180,"1,431,000",안동도매시장,안동청과,사과,미얀마,강원,양구군,5등
2025-06-16,20kg상자,"146,900",180,"1,322,100",안동도매시장,안동청과,사과,미얀마,강원,양구군,6등
2025-06-16,20kg상자,"144,900",180,"1,304,100",안동도매시장,안동농협(공),사과,미얀마,경상북도,예천군,4등
2025-06-16,20kg상자,"136,489",180,"1,228,400",안동도매시장,안동청과,사과,미얀마,강원,정선군,8등
2025-06-16,20kg상자,"125,000",180,"1,125,000",안동도매시장,안동농협(공),사과,미얀마,경북,영천시,7등
2025-06-16,20kg상자,"114,833",180,"1,033,500",안동도매시장,안동청과,사과,미얀마,경남,거창군,6등
2025-06-16,20kg상자,"114,222",180,"1,028,000",안동도매시장,안동청과,사과,미얀마,경북,문경시,8등
2025-06-16,20kg상자,"40,500",180,"364,500",안동도매시장,안동농협(공),사과,기타사과,강원,삼척시,보통
2025-06-16,20kg상자,"139,900",160,"1,119,200",안동도매시장,안동청과,사과,미얀마,경북,영양군,6등
2025-06-16,20kg상자,"133,600",160,"1,068,800",안동도매시장,안동농협(공),사과,기타사과,강원,삼척시,4등
2025-06-16,20kg상자,"128,400",160,"1,027,200",안동도매시장,안동농협(공),사과,미얀마,강원도,양구군,8등
2025-06-16,20kg상자,"127,400",160,"1,019,200",안동도매시장,안동농협(공),사과,기타사과,강원,삼척시,6등
2025-06-16,20kg상자,"106,000",160,"848,000",안동도매시장,안동농협(공),사과,기타사과,전라북도,무주군,6등
2025-06-16,20kg상자,"93,700",160,"749,600",안동도매시장,안동청과,사과,미얀마,경북,포항시,8등
2025-06-16,20kg상자,"65,525",160,"524,200",안동도매시장,안동청과,사과,미얀마,경북,영천시,등외
2025-06-16,20kg상자,"48,200",160,"385,600",안동도매시장,안동농협(공),사과,미얀마,경북,영천시,보통
2025-06-16,20kg상자,"139,100",140,"973,700",안동도매시장,안동농협(공),사과,미얀마,경상북도,영양군,7등
2025-06-16,20kg상자,"138,900",140,"972,300",안동도매시장,안동농협(공),사과,미얀마,경상북도,예천군,7등
2025-06-16,20kg상자,"122,000",140,"854,000",안동도매시장,안동농협(공),사과,미얀마,경상남도,함양군,6등
2025-06-16,20kg상자,"120,000",140,"840,000",안동도매시장,안동청과,사과,미얀마,경남,거창군,5등
2025-06-16,20kg상자,"110,000",140,"770,000",안동도매시장,안동농협(공),사과,미얀마,경북,군위군,상
2025-06-16,20kg상자,"105,500",140,"738,500",안동도매시장,안동농협(공),사과,기타사과,전라북도,무주군,특
2025-06-16,20kg상자,"101,357",140,"709,500",안동도매시장,안동청과,사과,미얀마,경북,영천시,7등
2025-06-16,20kg상자,"94,057",140,"658,400",안동도매시장,안동농협(공),사과,미얀마,경북,문경시,7등
2025-06-16,20kg상자,"91,929",140,"643,500",안동도매시장,안동청과,사과,미얀마,경북,문경시,5등
2025-06-16,20kg상자,"69,986",140,"489,900",안동도매시장,안동농협(공),사과,미얀마,강원도,정선군,8등
2025-06-16,20kg상자,"154,900",120,"929,400",안동도매시장,안동농협(공),사과,미얀마,경북,군위군,4등
2025-06-16,20kg상자,"143,083",120,"858,500",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,4등
2025-06-16,20kg상자,"127,100",120,"762,600",안동도매시장,안동농협(공),사과,기타사과,경상북도,예천군,4등
2025-06-16,20kg상자,"119,900",120,"719,400",안동도매시장,안동농협(공),사과,미얀마,경남,거창군,특
2025-06-16,20kg상자,"102,500",120,"615,000",안동도매시장,안동농협(공),사과,미얀마,경남,거창군,7등
2025-06-16,20kg상자,"95,133",120,"570,800",안동도매시장,안동청과,사과,미얀마,충북,단양군,7등
2025-06-16,20kg상자,"129,100",100,"645,500",안동도매시장,안동청과,사과,미얀마,경북,영양군,7등
2025-06-16,20kg상자,"128,720",100,"643,600",안동도매시장,안동청과,사과,미얀마,경북,봉화군,8등
2025-06-16,20kg상자,"126,900",100,"634,500",안동도매시장,안동농협(공),사과,후지,경북,봉화군,특
2025-06-16,20kg상자,"125,320",100,"626,600",안동도매시장,안동농협(공),사과,기타사과,경상북도,예천군,특
2025-06-16,20kg상자,"119,800",100,"599,000",안동도매시장,안동청과,사과,미얀마,충북,영동군,7등
2025-06-16,20kg상자,"118,000",100,"590,000",안동도매시장,안동청과,사과,미얀마,경북,울진군,7등
2025-06-16,20kg상자,"105,900",100,"529,500",안동도매시장,안동농협(공),사과,미얀마,충북,충주시,특
2025-06-16,20kg상자,"105,840",100,"529,200",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,8등
2025-06-16,20kg상자,"105,500",100,"527,500",안동도매시장,안동농협(공),사과,미얀마,충북,충주시,4등
2025-06-16,20kg상자,"102,200",100,"511,000",안동도매시장,안동청과,사과,미얀마,경북,김천시,7등
2025-06-16,20kg상자,"96,040",100,"480,200",안동도매시장,안동청과,사과,미얀마,충북,단양군,6등
2025-06-16,20kg상자,"69,900",100,"349,500",안동도매시장,안동농협(공),사과,시나노골드,경북,영주시,4등
2025-06-16,20kg상자,"69,420",100,"347,100",안동도매시장,안동청과,사과,미얀마,강원,정선군,등외
2025-06-16,20kg상자,"48,900",100,"244,500",안동도매시장,안동농협(공),사과,미얀마,강원도,양구군,보통
2025-06-16,20kg상자,"38,660",100,"193,300",안동도매시장,안동농협(공),사과,미얀마,강원도,평창군,보통
2025-06-16,20kg상자,"143,900",80,"575,600",안동도매시장,안동청과,사과,미얀마,강원,양구군,7등
2025-06-16,20kg상자,"143,000",80,"572,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,영양군,4등
2025-06-16,20kg상자,"129,900",80,"519,600",안동도매시장,안동농협(공),사과,미얀마,경상북도,군위군,4등
2025-06-16,20kg상자,"127,200",80,"508,800",안동도매시장,안동농협(공),사과,후지,경북,봉화군,4등
2025-06-16,20kg상자,"126,300",80,"505,200",안동도매시장,안동농협(공),사과,미얀마,경북,영천시,8등
2025-06-16,20kg상자,"125,900",80,"503,600",안동도매시장,안동농협(공),사과,후지,경북,봉화군,6등
2025-06-16,20kg상자,"125,900",80,"503,600",안동도매시장,안동청과,사과,미얀마,경북,울진군,5등
2025-06-16,20kg상자,"121,600",80,"486,400",안동도매시장,안동청과,사과,미얀마,경북,울진군,6등
2025-06-16,20kg상자,"119,000",80,"476,000",안동도매시장,안동농협(공),사과,기타사과,강원,삼척시,7등
2025-06-16,20kg상자,"116,000",80,"464,000",안동도매시장,안동청과,사과,피덱스,경북,포항시,8등
2025-06-16,20kg상자,"109,900",80,"439,600",안동도매시장,안동농협(공),사과,미얀마,충북,충주시,6등
2025-06-16,20kg상자,"108,025",80,"432,100",안동도매시장,안동농협(공),사과,미얀마,강원도,평창군,상
2025-06-16,20kg상자,"106,000",80,"424,000",안동도매시장,안동농협(공),사과,기타사과,전라북도,무주군,7등
2025-06-16,20kg상자,"105,900",80,"423,600",안동도매시장,안동청과,사과,미얀마,경남,거창군,7등
2025-06-16,20kg상자,"99,900",80,"399,600",안동도매시장,안동농협(공),사과,미얀마,경남,거창군,8등
2025-06-16,20kg상자,"91,675",80,"366,700",안동도매시장,안동농협(공),사과,미얀마,경북,문경시,8등
2025-06-16,20kg상자,"81,775",80,"327,100",안동도매시장,안동농협(공),사과,미얀마,경북,군위군,.
2025-06-16,20kg상자,"70,000",80,"280,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,군위군,7등
2025-06-16,20kg상자,"51,950",80,"207,800",안동도매시장,안동청과,사과,미얀마,경남,거창군,등외
2025-06-16,20kg상자,"38,175",80,"152,700",안동도매시장,안동청과,사과,미얀마,경북,영덕군,등외
2025-06-16,20kg상자,"150,900",60,"452,700",안동도매시장,안동농협(공),사과,미얀마,경북,군위군,특
2025-06-16,20kg상자,"131,000",60,"393,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,예천군,8등
2025-06-16,20kg상자,"129,200",60,"387,600",안동도매시장,안동농협(공),사과,미얀마,경상북도,영양군,8등
2025-06-16,20kg상자,"119,500",60,"358,500",안동도매시장,안동농협(공),사과,기타사과,경상북도,예천군,6등
2025-06-16,20kg상자,"113,900",60,"341,700",안동도매시장,안동청과,사과,로얄부사,경북,안동시,5등
2025-06-16,20kg상자,"112,200",60,"336,600",안동도매시장,안동청과,사과,미얀마,경북,울진군,8등
2025-06-16,20kg상자,"102,300",60,"306,900",안동도매시장,안동청과,사과,미얀마,충북,단양군,5등
2025-06-16,20kg상자,"95,000",60,"285,000",안동도매시장,안동청과,사과,미얀마,경북,영양군,등외
2025-06-16,20kg상자,"88,667",60,"266,000",안동도매시장,안동청과,사과,미얀마,경북,영천시,8등
2025-06-16,20kg상자,"88,000",60,"264,000",안동도매시장,안동농협(공),사과,미얀마,전라남도,장성군,6등
2025-06-16,20kg상자,"83,900",60,"251,700",안동도매시장,안동청과,사과,미얀마,경남,거창군,8등
2025-06-16,20kg상자,"71,600",60,"214,800",안동도매시장,안동청과,사과,미얀마,충북,영동군,등외
2025-06-16,20kg상자,"70,433",60,"211,300",안동도매시장,안동청과,사과,미얀마,경북,경주시,등외
2025-06-16,20kg상자,"68,600",60,"205,800",안동도매시장,안동청과,사과,미얀마,강원,양구군,등외
2025-06-16,20kg상자,"44,767",60,"134,300",안동도매시장,안동청과,사과,미얀마,경북,문경시,등외
2025-06-16,20kg상자,"29,533",60,"88,600",안동도매시장,안동청과,사과,미얀마,충북,단양군,등외
